product_type1,product_type2,time,price,is_original,time_diff
B,C,2024-04-25 04:00:00,1038.624437366037,True,4.0
B,C,2024-04-25 08:00:00,1000.1633172226798,True,4.0
B,C,2024-04-25 12:00:00,1010.8515845250288,True,4.0
B,C,2024-04-25 16:00:00,929.1720352427124,True,4.0
B,C,2024-04-25 20:00:00,906.3573095014,True,4.0
B,C,2024-04-26 00:00:00,918.14780151843,True,4.0
B,C,2024-04-26 04:00:00,958.9177331970131,True,4.0
B,C,2024-04-26 08:00:00,945.5400956140747,True,4.0
B,C,2024-04-26 12:00:00,1014.7617004908052,True,4.0
B,C,2024-04-26 16:00:00,907.635936574398,True,4.0
B,C,2024-04-26 20:00:00,968.878277098386,True,4.0
B,C,2024-04-27 00:00:00,,False,4.0
B,C,2024-04-27 04:00:00,,False,8.0
B,C,2024-04-27 08:00:00,,False,12.0
B,C,2024-04-27 12:00:00,,False,16.0
B,C,2024-04-27 16:00:00,,False,20.0
B,C,2024-04-27 20:00:00,,False,24.0
B,C,2024-04-28 00:00:00,,False,28.0
B,C,2024-04-28 04:00:00,,False,32.0
B,C,2024-04-28 08:00:00,,False,36.0
B,C,2024-04-28 12:00:00,,False,40.0
B,C,2024-04-28 16:00:00,,False,44.0
B,C,2024-04-28 20:00:00,,False,48.0
B,C,2024-04-29 00:00:00,,False,52.0
B,C,2024-04-29 04:00:00,,False,56.0
B,C,2024-04-29 08:00:00,,False,60.0
B,C,2024-04-29 12:00:00,,False,64.0
B,C,2024-04-29 16:00:00,,False,68.0
B,C,2024-04-29 20:00:00,,False,72.0
B,C,2024-04-30 00:00:00,916.203236261256,True,76.0
B,C,2024-04-30 04:00:00,961.6586212795548,True,4.0
B,C,2024-04-30 08:00:00,950.0833021747824,True,4.0
B,C,2024-04-30 12:00:00,990.2359074110802,True,4.0
B,C,2024-04-30 16:00:00,1000.329394394402,True,4.0
B,C,2024-04-30 20:00:00,947.6674868796822,True,4.0
B,C,2024-05-01 00:00:00,,False,4.0
B,C,2024-05-01 04:00:00,,False,8.0
B,C,2024-05-01 08:00:00,,False,12.0
B,C,2024-05-01 12:00:00,,False,16.0
B,C,2024-05-01 16:00:00,,False,20.0
B,C,2024-05-01 20:00:00,,False,24.0
B,C,2024-05-02 00:00:00,,False,28.0
B,C,2024-05-02 04:00:00,,False,32.0
B,C,2024-05-02 08:00:00,,False,36.0
B,C,2024-05-02 12:00:00,,False,40.0
B,C,2024-05-02 16:00:00,,False,44.0
B,C,2024-05-02 20:00:00,,False,48.0
B,C,2024-05-03 00:00:00,,False,52.0
B,C,2024-05-03 04:00:00,,False,56.0
B,C,2024-05-03 08:00:00,,False,60.0
B,C,2024-05-03 12:00:00,,False,64.0
B,C,2024-05-03 16:00:00,,False,68.0
B,C,2024-05-03 20:00:00,,False,72.0
B,C,2024-05-04 00:00:00,,False,76.0
B,C,2024-05-04 04:00:00,,False,80.0
B,C,2024-05-04 08:00:00,,False,84.0
B,C,2024-05-04 12:00:00,,False,88.0
B,C,2024-05-04 16:00:00,,False,92.0
B,C,2024-05-04 20:00:00,,False,96.0
B,C,2024-05-05 00:00:00,,False,100.0
B,C,2024-05-05 04:00:00,,False,104.0
B,C,2024-05-05 08:00:00,,False,108.0
B,C,2024-05-05 12:00:00,,False,112.0
B,C,2024-05-05 16:00:00,,False,116.0
B,C,2024-05-05 20:00:00,,False,120.0
B,C,2024-05-06 00:00:00,,False,124.0
B,C,2024-05-06 04:00:00,,False,128.0
B,C,2024-05-06 08:00:00,,False,132.0
B,C,2024-05-06 12:00:00,,False,136.0
B,C,2024-05-06 16:00:00,,False,140.0
B,C,2024-05-06 20:00:00,,False,144.0
B,C,2024-05-07 00:00:00,978.4230770997592,True,148.0
B,C,2024-05-07 04:00:00,1024.084583597193,True,4.0
B,C,2024-05-07 08:00:00,972.7858707878736,True,4.0
B,C,2024-05-07 12:00:00,903.9272004038288,True,4.0
B,C,2024-05-07 16:00:00,945.7772902749168,True,4.0
B,C,2024-05-07 20:00:00,936.1665353524132,True,4.0
B,C,2024-05-08 00:00:00,990.8903734571716,True,4.0
B,C,2024-05-08 04:00:00,957.1758122142684,True,4.0
B,C,2024-05-08 08:00:00,901.3664126865592,True,4.0
B,C,2024-05-08 12:00:00,918.2023668312156,True,4.0
B,C,2024-05-08 16:00:00,962.9926046357828,True,4.0
B,C,2024-05-08 20:00:00,988.07972313305,True,4.0
B,C,2024-05-09 00:00:00,1047.3403181424965,True,4.0
B,C,2024-05-09 04:00:00,1007.5403203579706,True,4.0
B,C,2024-05-09 08:00:00,882.3789450601017,True,4.0
B,C,2024-05-09 12:00:00,1023.803294591555,True,4.0
B,C,2024-05-09 16:00:00,1035.672028739974,True,4.0
B,C,2024-05-09 20:00:00,1014.3796104191242,True,4.0
B,C,2024-05-10 00:00:00,962.5473254674688,True,4.0
B,C,2024-05-10 04:00:00,982.811356632232,True,4.0
B,C,2024-05-10 08:00:00,1066.8960660550365,True,4.0
B,C,2024-05-10 12:00:00,1012.2007737248248,True,4.0
B,C,2024-05-10 16:00:00,1029.2796401583505,True,4.0
B,C,2024-05-10 20:00:00,936.4682399423504,True,4.0
B,C,2024-05-11 00:00:00,,False,4.0
B,C,2024-05-11 04:00:00,,False,8.0
B,C,2024-05-11 08:00:00,,False,12.0
B,C,2024-05-11 12:00:00,,False,16.0
B,C,2024-05-11 16:00:00,,False,20.0
B,C,2024-05-11 20:00:00,,False,24.0
B,C,2024-05-12 00:00:00,,False,28.0
B,C,2024-05-12 04:00:00,,False,32.0
B,C,2024-05-12 08:00:00,,False,36.0
B,C,2024-05-12 12:00:00,,False,40.0
B,C,2024-05-12 16:00:00,,False,44.0
B,C,2024-05-12 20:00:00,,False,48.0
B,C,2024-05-13 00:00:00,977.4893742006238,True,52.0
B,C,2024-05-13 04:00:00,1046.2945576207471,True,4.0
B,C,2024-05-13 08:00:00,996.8421565110784,True,4.0
B,C,2024-05-13 12:00:00,963.4056055849704,True,4.0
B,C,2024-05-13 16:00:00,975.4189757665912,True,4.0
B,C,2024-05-13 20:00:00,887.9990456173635,True,4.0
B,C,2024-05-14 00:00:00,886.6910476212271,True,4.0
B,C,2024-05-14 04:00:00,947.2907602164744,True,4.0
B,C,2024-05-14 08:00:00,1023.646761738412,True,4.0
B,C,2024-05-14 12:00:00,908.0059198238404,True,4.0
B,C,2024-05-14 16:00:00,916.2637192570388,True,4.0
B,C,2024-05-14 20:00:00,974.9400579827292,True,4.0
B,C,2024-05-15 00:00:00,977.546237439033,True,4.0
B,C,2024-05-15 04:00:00,1062.043293713597,True,4.0
B,C,2024-05-15 08:00:00,952.932141880614,True,4.0
B,C,2024-05-15 12:00:00,990.8822070470064,True,4.0
B,C,2024-05-15 16:00:00,910.4878416770596,True,4.0
B,C,2024-05-15 20:00:00,1028.363315361336,True,4.0
B,C,2024-05-16 00:00:00,998.3438654668907,True,4.0
B,C,2024-05-16 04:00:00,892.5537740496046,True,4.0
B,C,2024-05-16 08:00:00,981.7674181564714,True,4.0
B,C,2024-05-16 12:00:00,985.706613562858,True,4.0
B,C,2024-05-16 16:00:00,977.132102709234,True,4.0
B,C,2024-05-16 20:00:00,1002.9403456122628,True,4.0
B,C,2024-05-17 00:00:00,974.7488569419957,True,4.0
B,C,2024-05-17 04:00:00,1032.6566695494937,True,4.0
B,C,2024-05-17 08:00:00,970.4128934548542,True,4.0
B,C,2024-05-17 12:00:00,950.8759975352056,True,4.0
B,C,2024-05-17 16:00:00,1063.2570197654304,True,4.0
B,C,2024-05-17 20:00:00,898.4297876357829,True,4.0
B,C,2024-05-18 00:00:00,,False,4.0
B,C,2024-05-18 04:00:00,,False,8.0
B,C,2024-05-18 08:00:00,,False,12.0
B,C,2024-05-18 12:00:00,,False,16.0
B,C,2024-05-18 16:00:00,,False,20.0
B,C,2024-05-18 20:00:00,,False,24.0
B,C,2024-05-19 00:00:00,,False,28.0
B,C,2024-05-19 04:00:00,,False,32.0
B,C,2024-05-19 08:00:00,,False,36.0
B,C,2024-05-19 12:00:00,,False,40.0
B,C,2024-05-19 16:00:00,,False,44.0
B,C,2024-05-19 20:00:00,,False,48.0
B,C,2024-05-20 00:00:00,901.0624784638602,True,52.0
B,C,2024-05-20 04:00:00,903.9375412620044,True,4.0
B,C,2024-05-20 08:00:00,950.7978470168008,True,4.0
B,C,2024-05-20 12:00:00,920.3235753548806,True,4.0
B,C,2024-05-20 16:00:00,1012.8180540767912,True,4.0
B,C,2024-05-20 20:00:00,1040.655016866993,True,4.0
B,C,2024-05-21 00:00:00,993.5656018292476,True,4.0
B,C,2024-05-21 04:00:00,884.384296315929,True,4.0
B,C,2024-05-21 08:00:00,883.9988411711138,True,4.0
B,C,2024-05-21 12:00:00,964.9246339855392,True,4.0
B,C,2024-05-21 16:00:00,1043.1284589685772,True,4.0
B,C,2024-05-21 20:00:00,1043.6690724064572,True,4.0
B,C,2024-05-22 00:00:00,912.5503094410624,True,4.0
B,C,2024-05-22 04:00:00,962.171890979757,True,4.0
B,C,2024-05-22 08:00:00,961.4264706496072,True,4.0
B,C,2024-05-22 12:00:00,1024.3930947129322,True,4.0
B,C,2024-05-22 16:00:00,1003.433853514395,True,4.0
B,C,2024-05-22 20:00:00,894.8753705179884,True,4.0
B,C,2024-05-23 00:00:00,998.3615249278952,True,4.0
B,C,2024-05-23 04:00:00,1024.721773974682,True,4.0
B,C,2024-05-23 08:00:00,1051.4575493944635,True,4.0
B,C,2024-05-23 12:00:00,1000.6145605744916,True,4.0
B,C,2024-05-23 16:00:00,995.5878312957524,True,4.0
B,C,2024-05-23 20:00:00,1019.1813042609592,True,4.0
B,C,2024-05-24 00:00:00,1013.6872691719452,True,4.0
B,C,2024-05-24 04:00:00,884.0910024011541,True,4.0
B,C,2024-05-24 08:00:00,974.4292941280364,True,4.0
B,C,2024-05-24 12:00:00,1064.4503834090492,True,4.0
B,C,2024-05-24 16:00:00,935.4194370095616,True,4.0
B,C,2024-05-24 20:00:00,885.3931559063602,True,4.0
B,C,2024-05-25 00:00:00,,False,4.0
B,C,2024-05-25 04:00:00,,False,8.0
B,C,2024-05-25 08:00:00,,False,12.0
B,C,2024-05-25 12:00:00,,False,16.0
B,C,2024-05-25 16:00:00,,False,20.0
B,C,2024-05-25 20:00:00,,False,24.0
B,C,2024-05-26 00:00:00,,False,28.0
B,C,2024-05-26 04:00:00,,False,32.0
B,C,2024-05-26 08:00:00,,False,36.0
B,C,2024-05-26 12:00:00,,False,40.0
B,C,2024-05-26 16:00:00,,False,44.0
B,C,2024-05-26 20:00:00,,False,48.0
B,C,2024-05-27 00:00:00,,False,52.0
B,C,2024-05-27 04:00:00,,False,56.0
B,C,2024-05-27 08:00:00,,False,60.0
B,C,2024-05-27 12:00:00,,False,64.0
B,C,2024-05-27 16:00:00,,False,68.0
B,C,2024-05-27 20:00:00,,False,72.0
B,C,2024-05-28 00:00:00,895.3135895801043,True,76.0
B,C,2024-05-28 04:00:00,919.5170385621824,True,4.0
B,C,2024-05-28 08:00:00,938.1692036741192,True,4.0
B,C,2024-05-28 12:00:00,953.3217243149528,True,4.0
B,C,2024-05-28 16:00:00,897.5367195841263,True,4.0
B,C,2024-05-28 20:00:00,951.9498104107008,True,4.0
B,C,2024-05-29 00:00:00,979.2369889374633,True,4.0
B,C,2024-05-29 04:00:00,882.682983106768,True,4.0
B,C,2024-05-29 08:00:00,1046.2583276127943,True,4.0
B,C,2024-05-29 12:00:00,962.2336800325676,True,4.0
B,C,2024-05-29 16:00:00,1047.063436805166,True,4.0
B,C,2024-05-29 20:00:00,1064.774113170306,True,4.0
B,C,2024-05-30 00:00:00,997.4739629740052,True,4.0
B,C,2024-05-30 04:00:00,975.0668316692664,True,4.0
B,C,2024-05-30 08:00:00,1065.3195754386977,True,4.0
B,C,2024-05-30 12:00:00,932.4772761447014,True,4.0
B,C,2024-05-30 16:00:00,1067.9163907449815,True,4.0
B,C,2024-05-30 20:00:00,957.7302209324818,True,4.0
B,C,2024-05-31 00:00:00,1060.933299206391,True,4.0
B,C,2024-05-31 04:00:00,888.3086800435976,True,4.0
B,C,2024-05-31 08:00:00,901.5988781158262,True,4.0
B,C,2024-05-31 12:00:00,917.9234464175536,True,4.0
B,C,2024-05-31 16:00:00,1004.154594663822,True,4.0
B,C,2024-05-31 20:00:00,944.4648651973512,True,4.0
B,C,2024-06-01 00:00:00,,False,4.0
B,C,2024-06-01 04:00:00,,False,8.0
B,C,2024-06-01 08:00:00,,False,12.0
B,C,2024-06-01 12:00:00,,False,16.0
B,C,2024-06-01 16:00:00,,False,20.0
B,C,2024-06-01 20:00:00,,False,24.0
B,C,2024-06-02 00:00:00,,False,28.0
B,C,2024-06-02 04:00:00,,False,32.0
B,C,2024-06-02 08:00:00,,False,36.0
B,C,2024-06-02 12:00:00,,False,40.0
B,C,2024-06-02 16:00:00,,False,44.0
B,C,2024-06-02 20:00:00,,False,48.0
B,C,2024-06-03 00:00:00,946.6016505865202,True,52.0
B,C,2024-06-03 04:00:00,906.550568191054,True,4.0
B,C,2024-06-03 08:00:00,1005.604788168342,True,4.0
B,C,2024-06-03 12:00:00,920.8203425614016,True,4.0
B,C,2024-06-03 16:00:00,1062.4804244591362,True,4.0
B,C,2024-06-03 20:00:00,915.929012557014,True,4.0
B,C,2024-06-04 00:00:00,985.2907896768634,True,4.0
B,C,2024-06-04 04:00:00,984.1772344287402,True,4.0
B,C,2024-06-04 08:00:00,1004.1514090773608,True,4.0
B,C,2024-06-04 12:00:00,1069.1329938210176,True,4.0
B,C,2024-06-04 16:00:00,909.4458589387706,True,4.0
B,C,2024-06-04 20:00:00,1041.6274973659197,True,4.0
B,C,2024-06-05 00:00:00,888.8103609744594,True,4.0
B,C,2024-06-05 04:00:00,1019.1259512378016,True,4.0
B,C,2024-06-05 08:00:00,988.8201947598942,True,4.0
B,C,2024-06-05 12:00:00,880.0551513600093,True,4.0
B,C,2024-06-05 16:00:00,915.720210694776,True,4.0
B,C,2024-06-05 20:00:00,950.1516944616671,True,4.0
B,C,2024-06-06 00:00:00,924.9223748337882,True,4.0
B,C,2024-06-06 04:00:00,899.1904112124741,True,4.0
B,C,2024-06-06 08:00:00,986.7239103995212,True,4.0
B,C,2024-06-06 12:00:00,1001.8973586205432,True,4.0
B,C,2024-06-06 16:00:00,970.1409070759468,True,4.0
B,C,2024-06-06 20:00:00,1055.0136480364629,True,4.0
B,C,2024-06-07 00:00:00,958.009636224455,True,4.0
B,C,2024-06-07 04:00:00,940.8860393849598,True,4.0
B,C,2024-06-07 08:00:00,1049.9969175975036,True,4.0
B,C,2024-06-07 12:00:00,1004.6407683981868,True,4.0
B,C,2024-06-07 16:00:00,982.7378570894356,True,4.0
B,C,2024-06-07 20:00:00,1058.7959947370523,True,4.0
B,C,2024-06-08 00:00:00,,False,4.0
B,C,2024-06-08 04:00:00,,False,8.0
B,C,2024-06-08 08:00:00,,False,12.0
B,C,2024-06-08 12:00:00,,False,16.0
B,C,2024-06-08 16:00:00,,False,20.0
B,C,2024-06-08 20:00:00,,False,24.0
B,C,2024-06-09 00:00:00,,False,28.0
B,C,2024-06-09 04:00:00,,False,32.0
B,C,2024-06-09 08:00:00,,False,36.0
B,C,2024-06-09 12:00:00,,False,40.0
B,C,2024-06-09 16:00:00,,False,44.0
B,C,2024-06-09 20:00:00,,False,48.0
B,C,2024-06-10 00:00:00,,False,52.0
B,C,2024-06-10 04:00:00,,False,56.0
B,C,2024-06-10 08:00:00,,False,60.0
B,C,2024-06-10 12:00:00,,False,64.0
B,C,2024-06-10 16:00:00,,False,68.0
B,C,2024-06-10 20:00:00,,False,72.0
B,C,2024-06-11 00:00:00,894.6286708639072,True,76.0
B,C,2024-06-11 04:00:00,933.7237265174946,True,4.0
B,C,2024-06-11 08:00:00,968.6734660964004,True,4.0
B,C,2024-06-11 12:00:00,886.7874356002995,True,4.0
B,C,2024-06-11 16:00:00,1034.383522010554,True,4.0
B,C,2024-06-11 20:00:00,970.1014631307823,True,4.0
B,C,2024-06-12 00:00:00,880.4178483759821,True,4.0
B,C,2024-06-12 04:00:00,990.4568654484056,True,4.0
B,C,2024-06-12 08:00:00,899.7824129315844,True,4.0
B,C,2024-06-12 12:00:00,1004.6472942699038,True,4.0
B,C,2024-06-12 16:00:00,1064.301537156943,True,4.0
B,C,2024-06-12 20:00:00,880.9705805708669,True,4.0
B,C,2024-06-13 00:00:00,1062.4826192373553,True,4.0
B,C,2024-06-13 04:00:00,1063.9418454494787,True,4.0
B,C,2024-06-13 08:00:00,987.2756168622352,True,4.0
B,C,2024-06-13 12:00:00,950.1847979775722,True,4.0
B,C,2024-06-13 16:00:00,898.0705579588447,True,4.0
B,C,2024-06-13 20:00:00,956.243547522672,True,4.0
B,C,2024-06-14 00:00:00,899.3426452030495,True,4.0
B,C,2024-06-14 04:00:00,1067.9692873899796,True,4.0
B,C,2024-06-14 08:00:00,,False,4.0
B,C,2024-06-14 12:00:00,1069.4154776621212,True,8.0
B,C,2024-06-14 16:00:00,1053.4422233977907,True,4.0
B,C,2024-06-14 20:00:00,1033.2181398035564,True,4.0
B,C,2024-06-15 00:00:00,,False,4.0
B,C,2024-06-15 04:00:00,,False,8.0
B,C,2024-06-15 08:00:00,,False,12.0
B,C,2024-06-15 12:00:00,,False,16.0
B,C,2024-06-15 16:00:00,,False,20.0
B,C,2024-06-15 20:00:00,,False,24.0
B,C,2024-06-16 00:00:00,,False,28.0
B,C,2024-06-16 04:00:00,,False,32.0
B,C,2024-06-16 08:00:00,,False,36.0
B,C,2024-06-16 12:00:00,,False,40.0
B,C,2024-06-16 16:00:00,,False,44.0
B,C,2024-06-16 20:00:00,,False,48.0
B,C,2024-06-17 00:00:00,901.5433818199972,True,52.0
B,C,2024-06-17 04:00:00,900.2942271361273,True,4.0
B,C,2024-06-17 08:00:00,1065.8101130394198,True,4.0
B,C,2024-06-17 12:00:00,989.8522149268798,True,4.0
B,C,2024-06-17 16:00:00,1050.4024248428293,True,4.0
B,C,2024-06-17 20:00:00,960.5430894337284,True,4.0
B,C,2024-06-18 00:00:00,918.3275699589706,True,4.0
B,C,2024-06-18 04:00:00,945.051609808723,True,4.0
B,C,2024-06-18 08:00:00,893.6376235887726,True,4.0
B,C,2024-06-18 12:00:00,994.88768688863,True,4.0
B,C,2024-06-18 16:00:00,999.0499898829404,True,4.0
B,C,2024-06-18 20:00:00,953.9070797726232,True,4.0
B,C,2024-06-19 00:00:00,,False,4.0
B,C,2024-06-19 04:00:00,,False,8.0
B,C,2024-06-19 08:00:00,,False,12.0
B,C,2024-06-19 12:00:00,,False,16.0
B,C,2024-06-19 16:00:00,,False,20.0
B,C,2024-06-19 20:00:00,,False,24.0
B,C,2024-06-20 00:00:00,880.6262552402184,True,28.0
B,C,2024-06-20 04:00:00,923.1142239370956,True,4.0
B,C,2024-06-20 08:00:00,887.5837492380871,True,4.0
B,C,2024-06-20 12:00:00,952.3211591784976,True,4.0
B,C,2024-06-20 16:00:00,1046.908190172541,True,4.0
B,C,2024-06-20 20:00:00,1032.7699763735225,True,4.0
B,C,2024-06-21 00:00:00,896.7999955056761,True,4.0
B,C,2024-06-21 04:00:00,970.6389259672618,True,4.0
B,C,2024-06-21 08:00:00,917.836975720356,True,4.0
B,C,2024-06-21 12:00:00,1027.5742019782197,True,4.0
B,C,2024-06-21 16:00:00,1051.3656541255027,True,4.0
B,C,2024-06-21 20:00:00,994.5127011329738,True,4.0
B,C,2024-06-22 00:00:00,,False,4.0
B,C,2024-06-22 04:00:00,,False,8.0
B,C,2024-06-22 08:00:00,,False,12.0
B,C,2024-06-22 12:00:00,,False,16.0
B,C,2024-06-22 16:00:00,,False,20.0
B,C,2024-06-22 20:00:00,,False,24.0
B,C,2024-06-23 00:00:00,,False,28.0
B,C,2024-06-23 04:00:00,,False,32.0
B,C,2024-06-23 08:00:00,,False,36.0
B,C,2024-06-23 12:00:00,,False,40.0
B,C,2024-06-23 16:00:00,,False,44.0
B,C,2024-06-23 20:00:00,,False,48.0
B,C,2024-06-24 00:00:00,988.7365242792076,True,52.0
B,C,2024-06-24 04:00:00,910.9354584003714,True,4.0
B,C,2024-06-24 08:00:00,948.4648005944852,True,4.0
B,C,2024-06-24 12:00:00,1033.3319565063136,True,4.0
B,C,2024-06-24 16:00:00,884.1432765854637,True,4.0
B,C,2024-06-24 20:00:00,1042.362547708452,True,4.0
B,C,2024-06-25 00:00:00,1033.8106044628082,True,4.0
B,C,2024-06-25 04:00:00,1064.6340512179409,True,4.0
B,C,2024-06-25 08:00:00,940.4682721010214,True,4.0
B,C,2024-06-25 12:00:00,1015.8461912752088,True,4.0
B,C,2024-06-25 16:00:00,1057.6286531311846,True,4.0
B,C,2024-06-25 20:00:00,1027.028104461343,True,4.0
B,C,2024-06-26 00:00:00,925.1577322485653,True,4.0
B,C,2024-06-26 04:00:00,968.984410239175,True,4.0
B,C,2024-06-26 08:00:00,1052.5346079987,True,4.0
B,C,2024-06-26 12:00:00,875.5473893071241,True,4.0
B,C,2024-06-26 16:00:00,922.314134580429,True,4.0
B,C,2024-06-26 20:00:00,924.5494225143595,True,4.0
B,C,2024-06-27 00:00:00,948.9202867106908,True,4.0
B,C,2024-06-27 04:00:00,891.673767109601,True,4.0
B,C,2024-06-27 08:00:00,932.2761805588782,True,4.0
B,C,2024-06-27 12:00:00,904.3426208622756,True,4.0
B,C,2024-06-27 16:00:00,926.1102335023612,True,4.0
B,C,2024-06-27 20:00:00,964.486309763446,True,4.0
B,C,2024-06-28 00:00:00,990.097778538904,True,4.0
B,C,2024-06-28 04:00:00,887.7511529954136,True,4.0
B,C,2024-06-28 08:00:00,876.9642820508509,True,4.0
B,C,2024-06-28 12:00:00,938.0771081370442,True,4.0
B,C,2024-06-28 16:00:00,971.7926657628614,True,4.0
B,C,2024-06-28 20:00:00,893.8265597832719,True,4.0
B,C,2024-06-29 00:00:00,,False,4.0
B,C,2024-06-29 04:00:00,,False,8.0
B,C,2024-06-29 08:00:00,,False,12.0
B,C,2024-06-29 12:00:00,,False,16.0
B,C,2024-06-29 16:00:00,,False,20.0
B,C,2024-06-29 20:00:00,,False,24.0
B,C,2024-06-30 00:00:00,,False,28.0
B,C,2024-06-30 04:00:00,,False,32.0
B,C,2024-06-30 08:00:00,,False,36.0
B,C,2024-06-30 12:00:00,,False,40.0
B,C,2024-06-30 16:00:00,,False,44.0
B,C,2024-06-30 20:00:00,,False,48.0
B,C,2024-07-01 00:00:00,1011.247202963706,True,52.0
B,C,2024-07-01 04:00:00,973.0573834570814,True,4.0
B,C,2024-07-01 08:00:00,1016.0563386023568,True,4.0
B,C,2024-07-01 12:00:00,1063.1218520193204,True,4.0
B,C,2024-07-01 16:00:00,915.491922994432,True,4.0
B,C,2024-07-01 20:00:00,893.3092278413072,True,4.0
B,C,2024-07-02 00:00:00,919.9096487386336,True,4.0
B,C,2024-07-02 04:00:00,955.6476339185832,True,4.0
B,C,2024-07-02 08:00:00,1059.281670796407,True,4.0
B,C,2024-07-02 12:00:00,1030.713364656393,True,4.0
B,C,2024-07-02 16:00:00,964.1204275444552,True,4.0
B,C,2024-07-02 20:00:00,1005.9993054359747,True,4.0
B,C,2024-07-03 00:00:00,937.6594173912248,True,4.0
B,C,2024-07-03 04:00:00,939.7185329166948,True,4.0
B,C,2024-07-03 08:00:00,885.6796577958048,True,4.0
B,C,2024-07-03 12:00:00,,False,4.0
B,C,2024-07-03 16:00:00,1043.4149349926315,True,8.0
B,C,2024-07-03 20:00:00,1003.1120072522656,True,4.0
B,C,2024-07-04 00:00:00,,False,4.0
B,C,2024-07-04 04:00:00,,False,8.0
B,C,2024-07-04 08:00:00,,False,12.0
B,C,2024-07-04 12:00:00,,False,16.0
B,C,2024-07-04 16:00:00,,False,20.0
B,C,2024-07-04 20:00:00,,False,24.0
B,C,2024-07-05 00:00:00,1032.6983212373575,True,28.0
B,C,2024-07-05 04:00:00,1058.6547212527428,True,4.0
B,C,2024-07-05 08:00:00,1019.939060503789,True,4.0
B,C,2024-07-05 12:00:00,881.859312844368,True,4.0
B,C,2024-07-05 16:00:00,885.9424305565334,True,4.0
B,C,2024-07-05 20:00:00,959.3796124510054,True,4.0
B,C,2024-07-06 00:00:00,,False,4.0
B,C,2024-07-06 04:00:00,,False,8.0
B,C,2024-07-06 08:00:00,,False,12.0
B,C,2024-07-06 12:00:00,,False,16.0
B,C,2024-07-06 16:00:00,,False,20.0
B,C,2024-07-06 20:00:00,,False,24.0
B,C,2024-07-07 00:00:00,,False,28.0
B,C,2024-07-07 04:00:00,,False,32.0
B,C,2024-07-07 08:00:00,,False,36.0
B,C,2024-07-07 12:00:00,,False,40.0
B,C,2024-07-07 16:00:00,,False,44.0
B,C,2024-07-07 20:00:00,,False,48.0
B,C,2024-07-08 00:00:00,1001.2612753290956,True,52.0
B,C,2024-07-08 04:00:00,1052.4078995457055,True,4.0
B,C,2024-07-08 08:00:00,938.8961390961416,True,4.0
B,C,2024-07-08 12:00:00,908.1131864266208,True,4.0
B,C,2024-07-08 16:00:00,894.0364694963127,True,4.0
B,C,2024-07-08 20:00:00,880.7053748466999,True,4.0
B,C,2024-07-09 00:00:00,882.5261310819008,True,4.0
B,C,2024-07-09 04:00:00,925.2115336819046,True,4.0
B,C,2024-07-09 08:00:00,985.5738196713384,True,4.0
B,C,2024-07-09 12:00:00,1066.637960558764,True,4.0
B,C,2024-07-09 16:00:00,1049.078067789079,True,4.0
B,C,2024-07-09 20:00:00,1019.383202586122,True,4.0
B,C,2024-07-10 00:00:00,901.7877464799444,True,4.0
B,C,2024-07-10 04:00:00,882.6603720625067,True,4.0
B,C,2024-07-10 08:00:00,920.545227712877,True,4.0
B,C,2024-07-10 12:00:00,900.7777878867996,True,4.0
B,C,2024-07-10 16:00:00,884.5732587301209,True,4.0
B,C,2024-07-10 20:00:00,1002.8142460183336,True,4.0
B,C,2024-07-11 00:00:00,1004.417156906317,True,4.0
B,C,2024-07-11 04:00:00,884.4109294567951,True,4.0
B,C,2024-07-11 08:00:00,1022.8801273060355,True,4.0
B,C,2024-07-11 12:00:00,935.0651001470242,True,4.0
B,C,2024-07-11 16:00:00,895.0463066818263,True,4.0
B,C,2024-07-11 20:00:00,909.3017056729376,True,4.0
B,C,2024-07-12 00:00:00,949.0879521497924,True,4.0
B,C,2024-07-12 04:00:00,1030.3583949169474,True,4.0
B,C,2024-07-12 08:00:00,1017.972621966626,True,4.0
B,C,2024-07-12 12:00:00,1037.322002093354,True,4.0
B,C,2024-07-12 16:00:00,930.5054588432312,True,4.0
B,C,2024-07-12 20:00:00,934.5849932955956,True,4.0
B,C,2024-07-13 00:00:00,,False,4.0
B,C,2024-07-13 04:00:00,,False,8.0
B,C,2024-07-13 08:00:00,,False,12.0
B,C,2024-07-13 12:00:00,,False,16.0
B,C,2024-07-13 16:00:00,,False,20.0
B,C,2024-07-13 20:00:00,,False,24.0
B,C,2024-07-14 00:00:00,,False,28.0
B,C,2024-07-14 04:00:00,,False,32.0
B,C,2024-07-14 08:00:00,,False,36.0
B,C,2024-07-14 12:00:00,,False,40.0
B,C,2024-07-14 16:00:00,,False,44.0
B,C,2024-07-14 20:00:00,,False,48.0
B,C,2024-07-15 00:00:00,,False,52.0
B,C,2024-07-15 04:00:00,,False,56.0
B,C,2024-07-15 08:00:00,,False,60.0
B,C,2024-07-15 12:00:00,,False,64.0
B,C,2024-07-15 16:00:00,,False,68.0
B,C,2024-07-15 20:00:00,,False,72.0
B,C,2024-07-16 00:00:00,933.4414882389312,True,76.0
B,C,2024-07-16 04:00:00,993.942986448061,True,4.0
B,C,2024-07-16 08:00:00,876.3610970643992,True,4.0
B,C,2024-07-16 12:00:00,974.9930471024262,True,4.0
B,C,2024-07-16 16:00:00,927.4541219504582,True,4.0
